"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","mites_7mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_GM3937-67_69",3,69,2,12,"test"," (Operator: lizbethpino, Time: )","GM3937-67","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,33.2031307977736,60,29.5833333333333,6,85,29.5833333333333,9.82259286100802,NA,14.2,NA,4,1,16,NA,8,20,4,180,30,6,NA,NA,3,1,2,3,NA,4775,463,4,17,1,2,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_GM4034-1_73",3,73,5,9,"test"," (Operator: lizbethpino, Time: )","GM4034-1_is_Reina_wx","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,33.1455719557196,85,23.9583333333333,6,100,23.9583333333333,7.94112661439115,NA,11.5,NA,3,1,16,NA,8,20,4,190,20,6,NA,NA,2,1,2,3,NA,4500,435,0,20,1,3,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_GM4781-2_61",3,61,4,12,"test"," (Operator: lizbethpino, Time: )","GM4781-2","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",4,1,27.6682251475261,80,18.9583333333333,6,70,18.9583333333333,5.24543435088516,NA,9.1,NA,3,2,12,NA,10,20,4,210,30,6,NA,NA,2,1,3,3,NA,4725,319,0,14,1,2,1,3
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_GM4883-3_58",3,58,1,10,"test"," (Operator: lizbethpino, Time: )","GM4883-3","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",3,1,32.1929098455153,140,41.25,6,30,41.25,13.2795753112751,NA,19.8,NA,3,1,1,NA,8,20,4,210,30,4,NA,NA,3,1,1,3,NA,4775,438,3,6,1,3,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM1127-8_68",3,68,3,9,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",4,1,35.6870145063172,120,21.25,6,90,21.25,7.5834905825924,NA,10.2,NA,3,1,12,NA,10,20,3,220,30,6,NA,NA,2,1,2,2,NA,4800,526,1,18,1,2,1,3
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM1411-5_81",3,81,7,9,"test"," (Operator: lizbethpino, Time: )","SM1411-5_is_Sinuana","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",4,1,34.4680261378999,90,34.5833333333333,6,90,34.5833333333333,11.9201923726904,NA,16.6,NA,4,1,27,NA,10,20,3,230,30,6,NA,NA,3,1,2,2,NA,4950,512,1,18,1,2,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM1438-2_78",3,78,6,10,"test"," (Operator: lizbethpino, Time: )","SM1438-2","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",6,1,35.9830301579703,70,48.75,6,100,48.75,17.5417272020105,NA,23.4,NA,4,1,30,NA,10,20,3,250,30,6,NA,NA,2,1,2,3,NA,4700,522,2,20,1,2,1,3
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM1759-29_64",3,64,4,9,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",2,1,35.4511215791835,180,26.6666666666667,6,100,26.6666666666667,9.4536324211156,NA,12.8,NA,4,1,19,NA,10,20,3,220,30,6,NA,NA,3,1,3,3,NA,5000,542,5,20,1,3,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM2773-32_59",3,59,1,11,"test"," (Operator: lizbethpino, Time: )","SM2773-32","test",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",2,1,40.2351877447593,140,42.7083333333333,6,90,42.7083333333333,17.1837780993243,NA,20.5,NA,4,1,40,NA,10,20,2,230,30,6,NA,NA,3,1,2,2,NA,5000,659,6,18,1,2,1,1
2021,"202157DVGXE_polo","202157DVGXE_polo",4,4,"2021-August-09","2022-September-01","Polonuevo. Atlantico, Colombia",NA,"202157DVGXE_polo_rep3_SM2775-4_70",3,70,2,11,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",10.76666667,-74.85,NA,"Atlantico","Colombia","Subhumid lowland tropics","polo",1,1,39.7744485294118,80,51.6666666666667,6,90,51.6666666666667,20.5501317401961,NA,24.8,NA,4,1,35,NA,10,20,3,220,30,6,NA,NA,3,1,1,3,NA,5000,648,0,18,1,3,1,1
