"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","shoot_weight_plot","root_weight_plot","frogskin1_5","vigor1_5","lodging1_3","root_number_commercial","root_weight_commercial","stake_plant","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","mites_3mon","mites_7mon","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_number","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_GM4883-3_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: )","GM4883-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,32.19221716,150,53.68589744,6,30,53.6858974358974,17.282680686859,NA,33.5,NA,3,3,32,NA,8,20,4,270,40,6,NA,NA,3,1,1,3,NA,4350,399,0,6,1,2,4,5
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM1127-8_13",1,13,2,2,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,32.70359801,350,49.19871795,6,40,49.1987179487179,16.0897509440224,NA,30.7,NA,3,1,40,NA,12,20,1,350,40,6,NA,NA,1,1,1,3,NA,4450,420,1,8,1,3,3,2
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM1411-5_15",1,15,3,1,"test"," (Operator: lizbethpino, Time: )","SM1411-5_is_Sinuana","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,30.17745755,120,34.61538462,6,75,34.6153846153846,10.4460429980769,NA,21.6,NA,5,1,32,NA,12,20,2,350,30,6,NA,NA,1,1,2,3,NA,4550,369,0,15,1,3,1,3
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM1438-2_16",1,16,3,2,"test"," (Operator: lizbethpino, Time: )","SM1438-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,35.37152466,100,18.42948718,6,95,18.4294871794872,6.51879060240385,NA,11.5,NA,5,2,12,NA,10,20,3,290,30,6,NA,NA,3,1,3,1,NA,3250,351,0,19,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM1759-29_17",1,17,3,3,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,35.29578442,320,17.30769231,6,90,17.3076923076923,6.108885765,NA,10.8,NA,4,1,15,NA,12,20,2,320,30,6,NA,NA,3,1,3,1,NA,4200,452,1,18,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM2773-32_7",1,7,1,7,"test"," (Operator: lizbethpino, Time: )","SM2773-32","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,1,36.0909204,130,40.54487179,6,85,40.5448717948718,14.6330174057692,NA,25.3,NA,4,1,28,NA,12,20,2,290,40,6,NA,NA,3,1,2,3,NA,4525,505,0,17,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM2775-4_9",1,9,2,6,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",4,1,33.08303189,100,43.42948718,6,100,43.4294871794872,14.3677910932532,NA,27.1,NA,5,1,29,NA,12,20,2,320,30,6,NA,NA,3,1,2,3,NA,4650,448,0,20,1,2,2,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM2828-28_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,30.77539126,110,55.92948718,6,100,55.9294871794872,17.2125185091987,NA,34.9,NA,4,1,28,NA,10,20,3,260,30,6,NA,NA,3,1,1,3,NA,4675,394,0,20,1,3,1,5
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM3106-14_3",1,3,1,3,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,33.2134606,240,43.42948718,6,100,43.4294871794872,14.424435613141,NA,27.1,NA,5,1,34,NA,14,20,1,320,30,6,NA,NA,3,1,2,2,NA,4525,439,1,20,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM3387-40_14",1,14,2,1,"test"," (Operator: lizbethpino, Time: )","SM3387-40","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,30.27845135,350,42.30769231,6,90,42.3076923076923,12.8101140326923,NA,26.4,NA,3,2,25,NA,12,20,3,350,30,6,NA,NA,1,1,2,3,NA,4275,349,0,18,1,3,3,4
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM3464-29_10",1,10,2,5,"test"," (Operator: lizbethpino, Time: )","SM3464-29","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,1,33.87589162,190,49.51923077,6,100,49.5192307692308,16.7750809464423,NA,30.9,NA,5,1,26,NA,12,20,2,330,30,6,NA,NA,1,2,1,3,NA,4800,482,0,20,1,2,1,3
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM3559-11_2",1,2,1,2,"test"," (Operator: lizbethpino, Time: )","SM3559-11","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,1,34.7997921,190,47.75641026,6,95,47.7564102564103,16.6191314836538,NA,29.8,NA,4,2,40,NA,10,20,3,270,20,6,NA,NA,3,1,2,2,NA,4300,452,0,19,1,2,3,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM3638-18_26",1,26,4,3,"test"," (Operator: lizbethpino, Time: )","SM3638-18","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,1,28.57284377,230,53.04487179,6,100,53.0448717948718,15.1564283459455,NA,33.1,NA,4,1,26,NA,12,20,1,300,20,6,NA,NA,3,1,2,3,NA,4375,317,1,20,1,2,2,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM3640-20_25",1,25,4,4,"test"," (Operator: lizbethpino, Time: )","SM3640-20","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,25.91462264,210,66.82692308,6,90,66.8269230769231,17.3179449373077,NA,41.7,NA,4,1,30,NA,12,20,1,300,30,6,NA,NA,3,1,1,3,NA,4500,260,3,18,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep1_SM3641-2_8",1,8,2,7,"test"," (Operator: lizbethpino, Time: )","SM3641-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,34.12764093,320,57.8525641,6,100,57.8525641025641,19.7437153457212,NA,36.1,NA,4,1,41,NA,12,20,2,320,30,6,NA,NA,3,2,1,3,NA,4700,478,0,20,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia","Caiseli,Caiselli,CAISELLI","202156DVGXE_repe_rep1_SMB2446-2_19",1,19,3,5,"check"," (Operator: lizbethpino, Time: )","SMB2446-2_is_Caiseli","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,31.48070175,340,43.58974359,6,85,43.5897435897436,13.7223571730769,NA,27.2,NA,4,1,25,NA,12,20,1,340,30,6,NA,NA,3,1,2,2,NA,4750,418,0,17,1,2,2,3
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia","Tai8","202156DVGXE_repe_rep1_TAI8_12",1,12,2,3,"check"," (Operator: lizbethpino, Time: )","TAI8_is_TAI","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,1,29.34376977,165,30.60897436,6,100,30.6089743589744,8.98182696485577,NA,19.1,NA,5,1,23,NA,12,20,1,270,30,6,NA,NA,1,1,2,3,NA,4450,341,0,20,1,3,1,4
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_CG1141-1_42",2,42,6,1,"check"," (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,31.66729391,320,35.73717949,6,90,35.7371794871795,11.3169976633494,NA,22.3,NA,4,1,22,NA,12,20,1,320,40,6,NA,NA,3,1,2,2,NA,3675,327,2,18,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_CM4919-1_40",2,40,6,3,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,32.58567294,260,42.78846154,6,95,42.7884615384615,13.9429081329808,NA,26.7,NA,5,1,26,NA,12,20,1,320,40,6,NA,NA,3,1,2,2,NA,4575,429,0,19,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_CM9456-12_38",2,38,6,5,"test"," (Operator: lizbethpino, Time: )","CM9456-12","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,29.7112317,260,28.04487179,6,100,28.0448717948718,8.33247683894231,NA,17.5,NA,3,1,26,NA,10,20,2,260,30,5,NA,NA,3,1,3,2,NA,4300,338,0,20,1,2,4,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_CM9912-167_48",2,48,7,6,"test"," (Operator: lizbethpino, Time: )","CM9912-167","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,37.79090909,260,44.07051282,6,60,44.0705128205128,16.6546474354968,NA,27.5,NA,4,2,33,NA,10,20,2,260,60,6,NA,NA,3,1,2,3,NA,4750,570,0,12,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_CM9962-27_47",2,47,7,5,"test"," (Operator: lizbethpino, Time: )","CM9962-27","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,32.54097081,320,57.8525641,6,100,57.8525641025641,18.8257859974519,NA,36.1,NA,5,2,38,NA,12,20,2,320,40,6,NA,NA,3,1,2,3,NA,4875,456,1,20,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_COL2215_37",2,37,6,6,"check"," (Operator: lizbethpino, Time: )","COL2215_is_Venezolana","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,1,29.83985433,170,32.8525641,6,70,32.8525641025641,9.803157271875,NA,20.5,NA,3,2,26,NA,6,20,3,260,20,6,NA,NA,2,1,3,2,NA,4250,337,1,14,1,2,1,2
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_GM1406-13_53",2,53,8,4,"test"," (Operator: lizbethpino, Time: )","GM1406-13","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,1,34.28426184,280,34.45512821,6,85,34.4551282051282,11.8126863711538,NA,21.5,NA,3,1,30,NA,12,20,2,300,40,6,NA,NA,3,1,2,2,NA,4800,492,0,17,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_GM273-57_34",2,34,5,6,"test"," (Operator: lizbethpino, Time: )","GM273-57_is_Ropain","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,1,25.56188355,110,22.59615385,6,100,22.5961538461538,5.77600253293269,NA,14.1,NA,5,1,19,NA,12,20,3,310,40,2,NA,NA,3,1,3,2,NA,4875,272,0,20,2,2,1,2
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_GM3937-67_31",2,31,5,3,"test"," (Operator: lizbethpino, Time: )","GM3937-67","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",5,1,25.17316145,90,10.73717949,6,80,10.7371794871795,2.70288752748397,NA,6.7,NA,4,2,12,NA,12,20,3,320,40,6,NA,NA,1,1,4,2,NA,3750,201,1,16,1,3,1,3
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_GM4034-1_30",2,30,5,2,"test"," (Operator: lizbethpino, Time: )","GM4034-1_is_Reina_wx","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",6,1,33.97638386,110,50,6,100,50,16.98819193,NA,31.2,NA,4,2,32,NA,12,20,3,250,30,6,NA,NA,1,2,1,2,NA,4300,434,0,20,2,2,2,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_GM4781-2_50",2,50,8,7,"test"," (Operator: lizbethpino, Time: )","GM4781-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",4,1,36.29296913,140,21.15384615,6,70,21.1538461538462,7.67735885442308,NA,13.2,NA,3,3,22,NA,12,20,4,320,40,6,NA,NA,3,1,3,2,NA,4600,518,0,14,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_GM4883-3_33",2,33,5,5,"test"," (Operator: lizbethpino, Time: )","GM4883-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,25.73422201,120,8.333333333,6,20,8.33333333333333,2.14451850083333,NA,5.2,NA,3,2,8,NA,10,20,3,190,50,6,NA,NA,1,2,4,2,NA,3400,193,0,4,1,2,3,3
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM1127-8_39",2,39,6,4,"test"," (Operator: lizbethpino, Time: )","SM1127-8_is_Cubana","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,28.9170073,340,22.91666667,6,30,22.9166666666667,6.62681417291667,NA,14.3,NA,3,1,18,NA,12,20,1,340,50,3,NA,NA,2,1,3,2,NA,3700,275,1,6,1,2,3,2
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM1411-5_43",2,43,7,1,"test"," (Operator: lizbethpino, Time: )","SM1411-5_is_Sinuana","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,34.44814126,110,43.10897436,6,75,43.1089743589744,14.8502403829167,NA,26.9,NA,5,1,32,NA,12,20,2,300,30,6,NA,NA,1,1,2,3,NA,4500,465,0,15,1,2,1,2
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM1438-2_45",2,45,7,3,"test"," (Operator: lizbethpino, Time: )","SM1438-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,32.47501137,120,35.8974359,6,95,35.8974358974359,11.6576963892308,NA,22.4,NA,4,2,29,NA,12,20,3,300,30,6,NA,NA,2,2,2,2,NA,4850,452,0,19,1,2,1,3
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM1759-29_32",2,32,5,4,"test"," (Operator: lizbethpino, Time: )","SM1759-29","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,1,24.41634069,300,23.23717949,6,95,23.2371794871795,5.67366891033654,NA,14.5,NA,4,1,17,NA,12,20,2,300,30,6,NA,NA,1,2,3,2,NA,4625,228,0,19,2,2,1,3
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM2773-32_52",2,52,8,5,"test"," (Operator: lizbethpino, Time: )","SM2773-32","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,1,36.9067355,125,106.25,6,90,106.25,39.21340646875,NA,66.3,NA,3,1,61,NA,10,20,2,220,30,6,NA,NA,3,1,1,3,NA,4600,532,0,18,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM2775-4_49",2,49,7,7,"check"," (Operator: lizbethpino, Time: )","SM2775-4_is_Bellotti","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,1,39.11733251,100,46.15384615,6,100,46.1538461538461,18.0541534661538,NA,28.8,NA,4,1,40,NA,12,20,2,300,30,6,NA,NA,3,1,2,2,NA,3725,471,0,20,1,2,1,1
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM2828-28_44",2,44,7,2,"test"," (Operator: lizbethpino, Time: )","SM2828-28","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,1,34.96618277,115,53.68589744,6,100,53.6858974358974,18.7719090191506,NA,33.5,NA,4,1,45,NA,12,20,2,270,30,6,NA,NA,1,2,1,3,NA,4700,498,0,20,1,2,1,2
2021,"202156DVGXE_repe","202156DVGXE_repe",5.2,4,"2021-August-10","2022-August-23","Repelon. Atlantico, Colombia",NA,"202156DVGXE_repe_rep2_SM3106-14_35",2,35,5,7,"test"," (Operator: lizbethpino, Time: )","SM3106-14","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,1,24.51609599,110,7.692307692,6,90,7.69230769230769,1.88585353769231,NA,4.8,NA,3,1,6,NA,12,20,2,270,30,1,NA,NA,3,1,4,1,NA,3750,187,0,18,1,2,1,2
